"view_history","rt","trial_purpose","trial_type","trial_index","time_elapsed","internal_node_id","sub_id","bonus","stimulus","response","rep","display_left","from_id","from_face","from_name","to_id","to_face","to_name","friendship","correct","slider_start"
"","697","memory_conf","html-keyboard-response","370","1314762","0.0-6.0-2.4","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","371","1315518","0.0-6.0-0.5","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","27818","memory_resp","html-keyboard-response","372","1343337","0.0-6.0-1.5","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","8","stims/img/CFD-AM-238-269-N.jpg","Vincent","12","stims/img/CFD-AF-239-171-N.jpg","Isabella","false","true",""
"","762","memory_conf","html-keyboard-response","373","1344102","0.0-6.0-2.5","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","d","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","374","1344856","0.0-6.0-0.6","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","5643","memory_resp","html-keyboard-response","375","1350500","0.0-6.0-1.6","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","1","stims/img/CFD-BM-226-276-N.jpg","Mason","4","stims/img/CFD-WF-252-159-N.jpg","Miriam","false","false",""
"","594","memory_conf","html-keyboard-response","376","1351097","0.0-6.0-2.6","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","377","1351852","0.0-6.0-0.7","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","3309","memory_resp","html-keyboard-response","378","1355164","0.0-6.0-1.7","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Amari
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","13","stims/img/CFD-BM-237-188-N.jpg","Amari","1","stims/img/CFD-BM-226-276-N.jpg","Mason","false","true",""
"","1668","memory_conf","html-keyboard-response","379","1356834","0.0-6.0-2.7","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Amari
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","380","1357590","0.0-6.0-0.8","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","2832","memory_resp","html-keyboard-response","381","1360424","0.0-6.0-1.8","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            David
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-216-082-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","4","stims/img/CFD-WF-252-159-N.jpg","Miriam","11","stims/img/CFD-LM-216-082-N.jpg","David","false","true",""
"","1075","memory_conf","html-keyboard-response","382","1361501","0.0-6.0-2.8","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            David
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LM-216-082-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","383","1362257","0.0-6.0-0.9","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","14151","memory_resp","html-keyboard-response","384","1376409","0.0-6.0-1.9","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Amari
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","12","stims/img/CFD-AF-239-171-N.jpg","Isabella","13","stims/img/CFD-BM-237-188-N.jpg","Amari","true","true",""
"","1550","memory_conf","html-keyboard-response","385","1377962","0.0-6.0-2.9","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Amari
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","386","1378714","0.0-6.0-0.10","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","6836","memory_resp","html-keyboard-response","387","1385551","0.0-6.0-1.10","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","10","stims/img/CFD-LF-252-172-N.jpg","Amy","12","stims/img/CFD-AF-239-171-N.jpg","Isabella","true","true",""
"","809","memory_conf","html-keyboard-response","388","1386363","0.0-6.0-2.10","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","l","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","389","1387116","0.0-6.0-0.11","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","2723","memory_resp","html-keyboard-response","390","1389841","0.0-6.0-1.11","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Alvin
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-207-108-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","8","stims/img/CFD-AM-238-269-N.jpg","Vincent","5","stims/img/CFD-AM-207-108-N.jpg","Alvin","false","true",""
"","2417","memory_conf","html-keyboard-response","391","1392260","0.0-6.0-2.11","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Alvin
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-207-108-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","d","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","392","1393018","0.0-6.0-0.12","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","4673","memory_resp","html-keyboard-response","393","1397691","0.0-6.0-1.12","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Alvin
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-207-108-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","5","stims/img/CFD-AM-207-108-N.jpg","Alvin","4","stims/img/CFD-WF-252-159-N.jpg","Miriam","true","true",""
"","972","memory_conf","html-keyboard-response","394","1398664","0.0-6.0-2.12","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Alvin
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-207-108-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","l","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","395","1399420","0.0-6.0-0.13","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","4323","memory_resp","html-keyboard-response","396","1403746","0.0-6.0-1.13","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","8","stims/img/CFD-AM-238-269-N.jpg","Vincent","1","stims/img/CFD-BM-226-276-N.jpg","Mason","true","true",""
"","676","memory_conf","html-keyboard-response","397","1404423","0.0-6.0-2.13","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","l","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","398","1405179","0.0-6.0-0.14","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","4127","memory_resp","html-keyboard-response","399","1409309","0.0-6.0-1.14","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","1","stims/img/CFD-BM-226-276-N.jpg","Mason","12","stims/img/CFD-AF-239-171-N.jpg","Isabella","false","true",""
"","834","memory_conf","html-keyboard-response","400","1410144","0.0-6.0-2.14","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Mason
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-226-276-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Isabella
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-239-171-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","d","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","401","1410900","0.0-6.0-0.15","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","3838","memory_resp","html-keyboard-response","402","1414741","0.0-6.0-1.15","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Nevaeh
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-232-187-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","4","stims/img/CFD-WF-252-159-N.jpg","Miriam","7","stims/img/CFD-BF-232-187-N.jpg","Nevaeh","false","true",""
"","783","memory_conf","html-keyboard-response","403","1415526","0.0-6.0-2.15","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Miriam
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-252-159-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Nevaeh
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-232-187-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","l","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","404","1416283","0.0-6.0-0.16","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","5330","memory_resp","html-keyboard-response","405","1421614","0.0-6.0-1.16","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","2","stims/img/CFD-WF-232-161-N.jpg","Victoria","8","stims/img/CFD-AM-238-269-N.jpg","Vincent","false","true",""
"","804","memory_conf","html-keyboard-response","406","1422421","0.0-6.0-2.16","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","407","1423177","0.0-6.0-0.17","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","4415","memory_resp","html-keyboard-response","408","1427594","0.0-6.0-1.17","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Nevaeh
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-232-187-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","7","stims/img/CFD-BF-232-187-N.jpg","Nevaeh","6","stims/img/CFD-AF-217-155-N.jpg","Emma","true","true",""
"","820","memory_conf","html-keyboard-response","409","1428416","0.0-6.0-2.17","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Nevaeh
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-232-187-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","l","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","410","1429173","0.0-6.0-0.18","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","2998","memory_resp","html-keyboard-response","411","1432172","0.0-6.0-1.18","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-218-074-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","6","stims/img/CFD-AF-217-155-N.jpg","Emma","3","stims/img/CFD-WM-218-074-N.jpg","Alexander","false","true",""
"","3898","memory_conf","html-keyboard-response","412","1436072","0.0-6.0-2.18","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-218-074-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","413","1436829","0.0-6.0-0.19","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","5683","memory_resp","html-keyboard-response","414","1442513","0.0-6.0-1.19","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Amari
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","2","stims/img/CFD-WF-232-161-N.jpg","Victoria","13","stims/img/CFD-BM-237-188-N.jpg","Amari","false","false",""
"","752","memory_conf","html-keyboard-response","415","1443267","0.0-6.0-2.19","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Amari
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BM-237-188-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","d","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","416","1444024","0.0-6.0-0.20","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","6844","memory_resp","html-keyboard-response","417","1450871","0.0-6.0-1.20","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","6","stims/img/CFD-AF-217-155-N.jpg","Emma","10","stims/img/CFD-LF-252-172-N.jpg","Amy","false","true",""
"","1816","memory_conf","html-keyboard-response","418","1452688","0.0-6.0-2.20","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","419","1453444","0.0-6.0-0.21","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","5237","memory_resp","html-keyboard-response","420","1458683","0.0-6.0-1.21","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Nevaeh
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-232-187-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","10","stims/img/CFD-LF-252-172-N.jpg","Amy","7","stims/img/CFD-BF-232-187-N.jpg","Nevaeh","false","true",""
"","2105","memory_conf","html-keyboard-response","421","1460790","0.0-6.0-2.21","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Nevaeh
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-BF-232-187-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","422","1461543","0.0-6.0-0.22","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","3269","memory_resp","html-keyboard-response","423","1464815","0.0-6.0-1.22","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-218-074-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","3","stims/img/CFD-WM-218-074-N.jpg","Alexander","2","stims/img/CFD-WF-232-161-N.jpg","Victoria","true","true",""
"","592","memory_conf","html-keyboard-response","424","1465409","0.0-6.0-2.22","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Alexander
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WM-218-074-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Victoria
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-WF-232-161-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","l","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","425","1466163","0.0-6.0-0.23","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","7834","memory_resp","html-keyboard-response","426","1473999","0.0-6.0-1.23","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","j","","true","8","stims/img/CFD-AM-238-269-N.jpg","Vincent","10","stims/img/CFD-LF-252-172-N.jpg","Amy","true","true",""
"","529","memory_conf","html-keyboard-response","427","1474528","0.0-6.0-2.23","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> How sure are you? </div>
        <div>
            Vincent
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-238-269-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_confidence.png'> &nbsp; </div>
        <div>
            Amy
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-LF-252-172-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","k","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","428","1475285","0.0-6.0-0.24","29","4","<div style = ""font-size:60px;""> + </div>","null","","","","","","","","","","",""
"","4967","memory_resp","html-keyboard-response","429","1480255","0.0-6.0-1.24","29","4","
    <div class = 'grid-container'>
        <div class='header-text'> Friends? </div>
        <div>
            Alvin
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AM-207-108-N.jpg'>
        </div>
        <div> &nbsp; <img width='280' src='stims/img/scale_yesno.png'> &nbsp; </div>
        <div>
            Emma
            <img width='150' style='border:2px black solid;' src='stims/img/CFD-AF-217-155-N.jpg'>
        </div>
        <div class='header-text'> &nbsp; </div>
    </div>
    ","f","","true","5","stims/img/CFD-AM-207-108-N.jpg","Alvin","6","stims/img/CFD-AF-217-155-N.jpg","Emma","false","true",""
